File,aid,Date,(0) Water Bodies,(1) Evergreen Needleleaf Forests,(5) Mixed Forests,(7) Open Shrublands,(8) Woody Savannas,(9) Savannas,(10) Grasslands,(11) Permanent Wetlands,(12) Croplands,(14) Cropland/Natural Vegetation Mosaic,(15) Permanent Snow and Ice
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015270_aid0001,aid0001,9/27/15,747,646,65,1713,553,25,761,21,13,,113
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015271_aid0001,aid0001,9/28/15,817,764,226,1753,563,43,743,22,89,29,128
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015272_aid0001,aid0001,9/29/15,651,610,175,1093,488,14,642,,43,14,116
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015273_aid0001,aid0001,9/30/15,830,933,114,1751,578,43,765,22,54,17,137
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015274_aid0001,aid0001,10/1/15,802,799,251,1725,542,43,730,22,93,29,128
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015275_aid0001,aid0001,10/2/15,631,575,144,1187,490,7,676,6,31,10,113
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015276_aid0001,aid0001,10/3/15,808,637,97,1748,591,43,760,21,12,5,139
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015277_aid0001,aid0001,10/4/15,731,874,252,1174,489,31,617,10,93,29,122
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015278_aid0001,aid0001,10/5/15,751,663,66,1722,558,28,762,21,13,,114
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015279_aid0001,aid0001,10/6/15,817,765,227,1753,562,43,742,22,89,29,128
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015280_aid0001,aid0001,10/7/15,651,609,175,1094,487,13,645,,43,14,116
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015281_aid0001,aid0001,10/8/15,830,931,113,1753,579,43,765,22,54,17,137
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015282_aid0001,aid0001,10/9/15,802,799,251,1724,542,43,731,22,93,29,128
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015283_aid0001,aid0001,10/10/15,632,574,143,1189,491,6,678,5,30,10,112
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015284_aid0001,aid0001,10/11/15,830,815,170,1748,590,43,760,22,70,22,139
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015285_aid0001,aid0001,10/12/15,724,868,252,1167,489,26,620,9,93,29,121
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015286_aid0001,aid0001,10/13/15,755,674,66,1725,559,33,763,21,13,,115
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015287_aid0001,aid0001,10/14/15,817,763,227,1753,563,43,741,22,89,29,127
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015288_aid0001,aid0001,10/15/15,656,611,175,1095,487,13,645,,43,14,116
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015289_aid0001,aid0001,10/16/15,830,930,113,1754,580,43,765,22,54,17,138
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015290_aid0001,aid0001,10/17/15,802,801,251,1723,543,43,732,22,93,29,128
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015291_aid0001,aid0001,10/18/15,632,574,142,1188,489,6,676,6,30,10,111
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015292_aid0001,aid0001,10/19/15,830,815,171,1747,591,43,760,22,70,23,139
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015293_aid0001,aid0001,10/20/15,724,861,252,1161,487,25,621,9,93,29,121
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015294_aid0001,aid0001,10/21/15,755,684,65,1729,560,34,762,21,13,,114
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015295_aid0001,aid0001,10/22/15,816,763,227,1751,562,43,741,22,89,29,127
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015296_aid0001,aid0001,10/23/15,657,611,175,1094,488,13,644,,43,14,116
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015297_aid0001,aid0001,10/24/15,830,931,113,1755,579,43,765,22,54,17,137
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015298_aid0001,aid0001,10/25/15,801,800,251,1726,542,43,731,22,93,29,128
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015299_aid0001,aid0001,10/26/15,637,574,143,1189,489,6,675,6,30,10,112
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015300_aid0001,aid0001,10/27/15,830,816,172,1748,591,43,760,22,70,23,139
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015301_aid0001,aid0001,10/28/15,724,861,252,1160,487,25,622,9,93,29,122
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015302_aid0001,aid0001,10/29/15,755,684,65,1731,559,34,762,21,13,,114
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015303_aid0001,aid0001,10/30/15,669,361,132,1003,121,27,670,22,88,29,52
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015304_aid0001,aid0001,10/31/15,581,597,173,689,167,13,589,,43,14,56
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015305_aid0001,aid0001,11/1/15,830,931,113,1755,580,43,765,22,54,17,137
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015306_aid0001,aid0001,11/2/15,802,800,251,1724,544,43,731,22,93,29,128
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015307_aid0001,aid0001,11/3/15,638,574,143,1191,489,6,677,6,30,10,112
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015308_aid0001,aid0001,11/4/15,830,816,173,1748,590,43,760,22,70,23,139
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015309_aid0001,aid0001,11/5/15,722,865,252,1167,488,25,618,9,93,29,122
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015310_aid0001,aid0001,11/6/15,755,678,65,1728,562,34,762,21,13,,114
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015311_aid0001,aid0001,11/7/15,817,762,227,1751,563,43,741,22,89,29,127
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015312_aid0001,aid0001,11/8/15,654,611,175,1095,487,13,645,,43,14,116
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015313_aid0001,aid0001,11/9/15,830,930,113,1755,579,43,765,22,54,17,137
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015314_aid0001,aid0001,11/10/15,802,800,251,1724,543,43,731,22,93,29,128
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015315_aid0001,aid0001,11/11/15,633,573,143,1189,490,6,678,5,30,10,112
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015316_aid0001,aid0001,11/12/15,830,815,171,1748,590,43,760,22,70,22,139
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015317_aid0001,aid0001,11/13/15,727,874,252,1172,489,29,624,9,93,29,122
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015318_aid0001,aid0001,11/14/15,753,666,66,1723,558,30,762,21,13,,114
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015319_aid0001,aid0001,11/15/15,817,761,227,1753,563,43,741,22,89,29,128
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015320_aid0001,aid0001,11/16/15,654,610,175,1096,487,13,644,,43,14,116
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015321_aid0001,aid0001,11/17/15,830,933,114,1754,579,43,765,22,54,17,137
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015322_aid0001,aid0001,11/18/15,802,799,251,1723,542,43,731,22,93,29,129
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015323_aid0001,aid0001,11/19/15,629,576,144,1187,490,6,676,5,30,10,112
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015324_aid0001,aid0001,11/20/15,830,816,169,1748,590,43,760,22,70,20,139
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015325_aid0001,aid0001,11/21/15,731,881,252,1183,494,34,616,9,93,29,122
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015326_aid0001,aid0001,11/22/15,749,652,65,1717,553,25,762,21,13,,114
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015327_aid0001,aid0001,11/23/15,817,764,227,1752,565,43,741,22,89,29,128
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015328_aid0001,aid0001,11/24/15,651,609,175,1095,487,14,638,,43,14,116
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015329_aid0001,aid0001,11/25/15,830,933,114,1751,579,43,765,22,54,17,137
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015330_aid0001,aid0001,11/26/15,802,800,251,1726,543,43,730,22,93,29,128
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015331_aid0001,aid0001,11/27/15,634,573,143,1186,492,7,677,5,31,10,113
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015332_aid0001,aid0001,11/28/15,830,818,169,1750,592,43,760,22,70,19,139
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015333_aid0001,aid0001,11/29/15,736,896,252,1206,497,36,620,10,93,29,122
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015334_aid0001,aid0001,11/30/15,747,625,65,1700,551,23,762,21,14,,113
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015335_aid0001,aid0001,12/1/15,817,764,224,1754,565,43,741,22,88,29,128
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015336_aid0001,aid0001,12/2/15,655,608,175,1093,485,14,640,,43,14,117
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015337_aid0001,aid0001,12/3/15,830,934,115,1750,578,43,766,22,54,17,137
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015338_aid0001,aid0001,12/4/15,803,799,251,1728,544,43,729,22,93,29,128
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015339_aid0001,aid0001,12/5/15,635,575,145,1185,492,7,675,3,32,10,113
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015340_aid0001,aid0001,12/6/15,830,820,167,1749,590,43,760,22,69,20,139
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015341_aid0001,aid0001,12/7/15,741,912,252,1240,501,39,619,10,93,29,122
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015342_aid0001,aid0001,12/8/15,743,595,66,1685,548,20,762,21,14,,112
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015343_aid0001,aid0001,12/9/15,816,762,222,1754,566,43,742,22,88,29,128
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015344_aid0001,aid0001,12/10/15,657,611,175,1091,485,14,640,,43,14,117
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015345_aid0001,aid0001,12/11/15,821,935,115,1748,578,43,722,22,54,17,137
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015346_aid0001,aid0001,12/12/15,803,794,251,1730,544,43,730,22,93,29,128
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015347_aid0001,aid0001,12/13/15,634,575,146,1175,495,7,675,3,32,10,113
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015348_aid0001,aid0001,12/14/15,830,822,166,1749,588,43,760,22,68,19,139
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015349_aid0001,aid0001,12/15/15,263,580,196,964,470,16,210,,49,18,73
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015351_aid0001,aid0001,12/17/15,539,231,33,662,36,27,611,22,10,7,49
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015352_aid0001,aid0001,12/18/15,652,611,176,1087,484,14,640,,43,14,117
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015353_aid0001,aid0001,12/19/15,830,938,115,1749,578,43,766,22,54,17,137
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015354_aid0001,aid0001,12/20/15,803,790,251,1731,547,43,730,22,93,29,128
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015355_aid0001,aid0001,12/21/15,637,577,148,1169,495,7,676,3,33,10,113
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015356_aid0001,aid0001,12/22/15,830,824,166,1749,588,43,760,22,68,19,140
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015357_aid0001,aid0001,12/23/15,746,912,252,1359,518,43,618,12,93,29,122
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015358_aid0001,aid0001,12/24/15,726,564,66,1617,532,16,761,21,16,,110
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015359_aid0001,aid0001,12/25/15,818,764,223,1751,566,43,743,22,87,29,127
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015360_aid0001,aid0001,12/26/15,652,608,176,1091,485,14,642,,43,14,116
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015361_aid0001,aid0001,12/27/15,829,940,111,1749,580,43,766,22,53,17,137
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015362_aid0001,aid0001,12/28/15,804,788,251,1733,546,43,730,22,93,29,127
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015363_aid0001,aid0001,12/29/15,633,577,149,1166,496,7,677,3,34,10,112
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015364_aid0001,aid0001,12/30/15,830,828,165,1750,589,43,760,22,68,19,140
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2015365_aid0001,aid0001,12/31/15,747,907,252,1444,523,43,617,12,93,29,122
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016001_aid0001,aid0001,1/1/16,656,553,69,1317,509,12,698,21,16,,110
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016002_aid0001,aid0001,1/2/16,819,763,223,1749,566,43,743,22,87,29,127
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016003_aid0001,aid0001,1/3/16,654,607,177,1096,485,14,641,,43,14,116
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016004_aid0001,aid0001,1/4/16,829,943,113,1749,579,43,766,22,54,17,136
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016005_aid0001,aid0001,1/5/16,704,785,251,1500,506,43,684,22,93,29,127
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016006_aid0001,aid0001,1/6/16,628,578,151,1160,497,8,676,2,34,10,114
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016007_aid0001,aid0001,1/7/16,829,831,160,1752,590,43,760,22,69,18,140
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016008_aid0001,aid0001,1/8/16,751,906,252,1515,522,43,616,13,93,29,123
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016009_aid0001,aid0001,1/9/16,707,554,71,1516,508,12,761,21,16,,110
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016010_aid0001,aid0001,1/10/16,819,765,222,1751,566,43,742,22,87,29,128
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016011_aid0001,aid0001,1/11/16,652,607,177,1095,485,14,637,,43,14,116
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016012_aid0001,aid0001,1/12/16,829,941,113,1748,579,43,766,22,54,17,136
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016013_aid0001,aid0001,1/13/16,804,786,251,1731,547,43,730,22,93,29,127
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016014_aid0001,aid0001,1/14/16,631,577,150,1165,497,7,676,3,34,10,113
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016015_aid0001,aid0001,1/15/16,830,828,163,1751,589,43,760,22,69,18,140
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016016_aid0001,aid0001,1/16/16,751,459,87,1032,440,39,557,12,44,14,120
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016017_aid0001,aid0001,1/17/16,719,552,69,1564,514,15,761,21,16,,111
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016018_aid0001,aid0001,1/18/16,818,762,223,1750,565,43,743,22,87,29,127
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016019_aid0001,aid0001,1/19/16,654,609,176,1095,485,14,639,,43,14,116
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016020_aid0001,aid0001,1/20/16,829,940,111,1749,580,43,766,22,54,17,136
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016021_aid0001,aid0001,1/21/16,804,786,251,1732,546,43,733,22,93,29,127
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016022_aid0001,aid0001,1/22/16,638,577,149,1166,496,7,676,3,34,10,113
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016023_aid0001,aid0001,1/23/16,830,826,167,1750,588,43,760,22,68,19,140
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016024_aid0001,aid0001,1/24/16,747,910,252,1389,520,43,618,12,93,29,122
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016025_aid0001,aid0001,1/25/16,726,558,67,1598,527,16,761,21,16,,110
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016026_aid0001,aid0001,1/26/16,818,764,223,1751,566,43,743,22,87,29,127
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016027_aid0001,aid0001,1/27/16,657,609,176,1090,484,14,642,,43,14,117
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016028_aid0001,aid0001,1/28/16,829,941,112,1749,579,43,766,22,54,17,137
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016029_aid0001,aid0001,1/29/16,804,788,251,1731,545,43,730,22,93,29,126
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016030_aid0001,aid0001,1/30/16,637,577,148,1171,495,7,677,3,33,10,113
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016031_aid0001,aid0001,1/31/16,830,824,166,1750,588,43,760,22,69,19,140
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016032_aid0001,aid0001,2/1/16,746,914,252,1334,517,43,615,11,93,29,122
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016033_aid0001,aid0001,2/2/16,725,567,66,1634,534,16,756,21,15,,111
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016034_aid0001,aid0001,2/3/16,818,764,223,1752,566,43,743,22,88,29,128
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016035_aid0001,aid0001,2/4/16,655,610,175,1089,484,14,639,,43,14,117
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016036_aid0001,aid0001,2/5/16,830,938,115,1749,578,43,766,22,54,17,137
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016037_aid0001,aid0001,2/6/16,803,793,251,1729,546,43,730,22,93,29,128
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016038_aid0001,aid0001,2/7/16,638,576,147,1177,494,7,677,3,33,10,112
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016039_aid0001,aid0001,2/8/16,830,824,166,1750,588,43,760,22,69,19,139
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016040_aid0001,aid0001,2/9/16,745,914,252,1290,514,42,618,10,93,29,122
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016041_aid0001,aid0001,2/10/16,727,583,66,1660,538,17,761,21,15,,112
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016042_aid0001,aid0001,2/11/16,817,762,214,1755,566,43,742,22,87,28,128
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016043_aid0001,aid0001,2/12/16,657,610,175,1088,487,14,639,,43,14,117
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016044_aid0001,aid0001,2/13/16,830,935,115,1748,577,43,766,22,54,17,137
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016045_aid0001,aid0001,2/14/16,801,798,251,1729,545,43,731,22,93,29,128
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016046_aid0001,aid0001,2/15/16,638,575,146,1184,493,7,675,3,32,10,113
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016047_aid0001,aid0001,2/16/16,830,821,167,1749,589,43,760,22,70,19,139
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016048_aid0001,aid0001,2/17/16,743,912,252,1260,508,39,621,10,93,29,121
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016049_aid0001,aid0001,2/18/16,733,592,67,1671,543,20,762,21,14,,113
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016050_aid0001,aid0001,2/19/16,817,762,222,1754,566,43,742,22,88,29,128
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016051_aid0001,aid0001,2/20/16,658,607,175,1091,485,14,641,,43,14,117
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016052_aid0001,aid0001,2/21/16,830,935,114,1748,577,43,766,22,54,17,137
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016053_aid0001,aid0001,2/22/16,802,798,251,1727,545,43,731,22,93,29,128
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016054_aid0001,aid0001,2/23/16,634,575,145,1186,493,7,679,3,32,10,113
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016055_aid0001,aid0001,2/24/16,830,821,169,1748,590,43,760,22,70,20,139
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016056_aid0001,aid0001,2/25/16,738,913,252,1244,502,39,618,10,93,29,122
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016057_aid0001,aid0001,2/26/16,742,598,65,1684,546,20,762,21,14,,113
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016058_aid0001,aid0001,2/27/16,817,762,224,1753,566,43,742,22,88,29,128
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016059_aid0001,aid0001,2/28/16,654,608,175,1094,487,14,643,,43,14,117
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016060_aid0001,aid0001,2/29/16,830,933,115,1749,579,43,766,22,54,17,137
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016061_aid0001,aid0001,3/1/16,802,799,251,1728,544,43,730,22,93,29,128
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016062_aid0001,aid0001,3/2/16,635,575,145,1186,492,7,677,4,32,10,113
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016063_aid0001,aid0001,3/3/16,830,819,167,1749,591,43,760,22,70,20,139
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016064_aid0001,aid0001,3/4/16,737,908,252,1234,498,38,616,10,93,29,121
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016065_aid0001,aid0001,3/5/16,745,604,65,1688,550,21,762,21,14,,113
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016066_aid0001,aid0001,3/6/16,817,763,225,1753,565,43,741,22,88,29,128
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016067_aid0001,aid0001,3/7/16,654,609,175,1092,486,14,645,,43,14,117
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016068_aid0001,aid0001,3/8/16,830,934,115,1749,579,43,766,22,54,17,137
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016069_aid0001,aid0001,3/9/16,801,799,251,1726,542,43,730,22,93,29,128
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016070_aid0001,aid0001,3/10/16,633,575,145,1186,492,7,680,4,32,10,113
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016071_aid0001,aid0001,3/11/16,830,818,169,1749,591,43,760,22,70,19,139
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016072_aid0001,aid0001,3/12/16,738,907,252,1229,498,37,620,10,93,29,121
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016073_aid0001,aid0001,3/13/16,747,608,66,1690,550,22,762,21,13,,113
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016074_aid0001,aid0001,3/14/16,817,764,226,1752,566,43,741,22,89,29,128
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016075_aid0001,aid0001,3/15/16,659,609,175,1095,488,14,643,,43,14,116
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016076_aid0001,aid0001,3/16/16,830,932,115,1749,579,43,766,22,54,17,137
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016077_aid0001,aid0001,3/17/16,803,798,251,1726,543,43,730,22,93,29,128
Soil_Moisture_Retrieval_Data_PM_landcover_class_pm_2016078_aid0001,aid0001,3/18/16,634,575,145,1186,492,7,678,4,32,10,113
